Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
39.0,7.39,Grant HOLLOWAY,19 NOV 1997,USA,1h1,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2023,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Grant HOLLOWAY,19 NOV 1997,USA,1,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Daniel ROBERTS,13 NOV 1997,USA,1,"Gallur, Madrid (ESP) (i)",22 FEB 2023,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Allen JOHNSON,01 MAR 1971,USA,1,Liévin (FRA) (i),19 FEB 1995,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Reggie TORIAN,22 APR 1975,USA,2,"Green Dome, Maebashi (JPN) (i)",05 MAR 1999,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Anthony DEES,06 AUG 1963,USA,1,Madrid (ESP) (i),16 FEB 2000,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Yoel HERNÁNDEZ,12 DEC 1977,CUB,2,Madrid (ESP) (i),16 FEB 2000,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Colin JACKSON,18 FEB 1967,GBR,1,"Ferry-Dusika-Halle, Wien (AUT) (i)",02 MAR 2002,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Dayron ROBLES,19 NOV 1986,CUB,1,Karlsruhe (GER) (i),10 FEB 2008,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,David OLIVER,24 APR 1982,USA,1h1,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,David OLIVER,24 APR 1982,USA,1,Karlsruhe (GER) (i),13 FEB 2011,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Dexter FAULK,14 APR 1984,USA,1h3,"Albuquerque, NM (USA) (i)",25 FEB 2012,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Grant HOLLOWAY,19 NOV 1997,USA,1h2,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Trey CUNNINGHAM,26 AUG 1998,USA,1h3,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",25 FEB 2022,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Grant HOLLOWAY,19 NOV 1997,USA,1h5,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
49.0,7.40,Grant HOLLOWAY,19 NOV 1997,USA,1h2,"Arena Stade Couvert, Liévin (FRA) (i)",15 FEB 2023,1238.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Colin JACKSON,18 FEB 1967,GBR,1,Sindelfingen (GER) (i),26 FEB 1989,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Mark MCKOY,10 DEC 1961,CAN,1,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Colin JACKSON,18 FEB 1967,GBR,1,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",12 MAR 1994,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Allen JOHNSON,01 MAR 1971,USA,1sf1,"Palau Sant Jordi, Barcelona (ESP) (i)",11 MAR 1995,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Courtney HAWKINS,11 JUL 1967,USA,2,"Palau Sant Jordi, Barcelona (ESP) (i)",12 MAR 1995,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Falk BALZER,14 DEC 1973,GER,h,Chemnitz (GER) (i),29 JAN 1999,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Anier GARCÍA,09 MAR 1976,CUB,1,Birmingham (GBR) (i),20 FEB 2000,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Terrence TRAMMELL,23 NOV 1978,USA,1,"Albuquerque, NM (USA) (i)",28 FEB 2010,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Xiang LIU,13 JUL 1983,CHN,1,"National Indoor Arena, Birmingham (GBR) (i)",18 FEB 2012,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Dimitri BASCOU,20 JUL 1987,FRA,1,Berlin (GER) (i),13 FEB 2016,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Omar MCLEOD,25 APR 1994,JAM,1,"Oregon Convention Center, Portland, OR (USA) (i)",20 MAR 2016,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Daniel ROBERTS,13 NOV 1997,USA,2,"Birmingham, AL (USA) (i)",09 MAR 2019,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Grant HOLLOWAY,19 NOV 1997,USA,1,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",14 FEB 2021,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Grant HOLLOWAY,19 NOV 1997,USA,1,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
62.0,7.41,Jason JOSEPH,11 OCT 1998,SUI,1,"Ataköy Arena, Istanbul (TUR) (i)",05 MAR 2023,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Igor KAZANOV,24 SEP 1963,URS,1f1,Moskva (URS) (i),25 FEB 1989,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Greg FOSTER,04 AUG 1958,USA,1,San Sebastián (ESP) (i),15 MAR 1991,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Roger KINGDOM,26 AUG 1962,USA,1,San Sebastián (ESP) (i),15 MAR 1991,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Colin JACKSON,18 FEB 1967,GBR,1f1,Glasgow (GBR) (i),08 FEB 1992,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Colin JACKSON,18 FEB 1967,GBR,1,Stuttgart (GER) (i),06 FEB 1994,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Colin JACKSON,18 FEB 1967,GBR,1,Stockholm (SWE) (i),08 MAR 1994,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Allen JOHNSON,01 MAR 1971,USA,1,Madrid (ESP) (i),09 FEB 1995,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Colin JACKSON,18 FEB 1967,GBR,2,Madrid (ESP) (i),09 FEB 1995,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Anthony JARRETT,13 AUG 1968,GBR,2,Liévin (FRA) (i),19 FEB 1995,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Allen JOHNSON,01 MAR 1971,USA,1,"Atlanta, GA (USA) (i)",04 MAR 1995,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Anthony JARRETT,13 AUG 1968,GBR,3,"Palau Sant Jordi, Barcelona (ESP) (i)",12 MAR 1995,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Colin JACKSON,18 FEB 1967,GBR,1h2,"Green Dome, Maebashi (JPN) (i)",05 MAR 1999,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Anthony DEES,06 AUG 1963,USA,1,Erfurt (GER) (i),02 FEB 2000,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Terrence TRAMMELL,23 NOV 1978,USA,1,"Fayetteville, AR (USA) (i)",15 FEB 2003,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Ladji DOUCOURÉ,28 MAR 1983,FRA,1,Liévin (FRA) (i),26 FEB 2005,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Xiang LIU,13 JUL 1983,CHN,1,Karlsruhe (GER) (i),11 FEB 2007,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Grant HOLLOWAY,19 NOV 1997,USA,1,"Clemson, SC (USA) (i)",09 FEB 2018,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Wilhem BELOCIAN,22 JUN 1995,FRA,1,"Arena, Toruń (POL) (i)",07 MAR 2021,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Trey CUNNINGHAM,26 AUG 1998,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",11 FEB 2022,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
77.0,7.42,Trey CUNNINGHAM,26 AUG 1998,USA,1,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",26 FEB 2022,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
97.0,7.43,Roger KINGDOM,26 AUG 1962,USA,1,"Budapest Sportcsarnok, Budapest (HUN) (i)",03 MAR 1989,1228.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
97.0,7.43,Colin JACKSON,18 FEB 1967,GBR,1,Cosford (GBR) (i),10 MAR 1990,1228.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
97.0,7.43,Colin JACKSON,18 FEB 1967,GBR,2,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1228.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
97.0,7.43,Anthony DEES,06 AUG 1963,USA,3,"The Sky Dome, Toronto (CAN) (i)",14 MAR 1993,1228.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
1.0,7.68,Susanna KALLUR,16 FEB 1981,SWE,1,Karlsruhe (GER) (i),10 FEB 2008,1235.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
2.0,7.69,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Chelyabinsk (URS) (i),04 FEB 1990,1232.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
3.0,7.7,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1,Madrid (ESP) (i),11 FEB 1993,1230.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
3.0,7.7,Sharika NELVIS,10 MAY 1990,USA,1,"Albuquerque, NM (USA) (i)",18 FEB 2018,1230.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
3.0,7.7,Kendra HARRISON,18 SEP 1992,USA,1,"Arena Birmingham, Birmingham (GBR) (i)",03 MAR 2018,1230.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
6.0,7.71,Lyudmila NAROZHILENKO,21 APR 1964,URS,1sf,Chelyabinsk (URS) (i),04 FEB 1990,1228.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
7.0,7.72,Susanna KALLUR,16 FEB 1981,SWE,1,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1225.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
7.0,7.72,Lolo JONES,05 AUG 1982,USA,1,"Aspire Dome, Doha (QAT) (i)",13 MAR 2010,1225.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
7.0,7.72,Kendra HARRISON,18 SEP 1992,USA,1,"Clemson, SC (USA) (i)",09 FEB 2018,1225.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
7.0,7.72,Kendra HARRISON,18 SEP 1992,USA,2,"Albuquerque, NM (USA) (i)",18 FEB 2018,1225.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
7.0,7.72,Ackera NUGENT,29 APR 2002,JAM,1h1,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1225.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
12.0,7.73,Cornelia OSCHKENAT,29 OCT 1961,GDR,1f2,Wien (AUT) (i),25 FEB 1989,1223.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
12.0,7.73,Sally PEARSON,19 SEP 1986,AUS,1,"Ataköy Arena, Istanbul (TUR) (i)",10 MAR 2012,1223.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
12.0,7.73,Christina MANNING,29 MAY 1990,USA,3,"Albuquerque, NM (USA) (i)",18 FEB 2018,1223.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
12.0,7.73,Ackera NUGENT,29 APR 2002,JAM,1,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1223.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
16.0,7.74,Yordanka DONKOVA,28 SEP 1961,BUL,1,Sofia (BUL) (i),14 FEB 1987,1221.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
16.0,7.74,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,"Kelvin Hall, Glasgow (GBR) (i)",04 MAR 1990,1221.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
16.0,7.74,Michelle FREEMAN,05 MAY 1969,JAM,1,Madrid (ESP) (i),03 FEB 1998,1221.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
16.0,7.74,Gail DEVERS,19 NOV 1966,USA,1sf1,"Boston, MA (USA) (i)",01 MAR 2003,1221.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
16.0,7.74,Susanna KALLUR,16 FEB 1981,SWE,1f2,Stockholm (SWE) (i),21 FEB 2008,1221.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
16.0,7.74,Kendra HARRISON,18 SEP 1992,USA,1h2,"Albuquerque, NM (USA) (i)",05 MAR 2017,1221.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Bettine JAHN,03 AUG 1958,GDR,1,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1983,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Perdita FELICIEN,29 AUG 1980,CAN,1,"Sportaréna, Budapest (HUN) (i)",07 MAR 2004,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Susanna KALLUR,16 FEB 1981,SWE,1,Göteborg (SWE) (i),29 JAN 2008,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Susanna KALLUR,16 FEB 1981,SWE,1,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2008,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Kendra HARRISON,18 SEP 1992,USA,1,"Lexington, KY (USA) (i)",21 JAN 2017,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Danielle WILLIAMS,14 SEP 1992,JAM,1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",11 FEB 2022,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Masai RUSSELL,17 JUN 2000,USA,2,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
22.0,7.75,Devynne CHARLTON,26 NOV 1995,BAH,1,"Sports Performance Center, Lubbock, TX (USA) (i)",20 JAN 2024,1218.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
30.0,7.76,Gloria SIEBERT,13 JAN 1964,GDR,1,Sindelfingen (GER) (i),05 FEB 1988,1216.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
30.0,7.76,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1,Madrid (ESP) (i),14 FEB 1992,1216.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
30.0,7.76,Gail DEVERS,19 NOV 1966,USA,1,"New York, NY (USA) (i)",06 FEB 2004,1216.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
30.0,7.76,Brianna MCNEAL,18 AUG 1991,USA,1,"Portland, OR (USA) (i)",12 MAR 2016,1216.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
30.0,7.76,Kendra HARRISON,18 SEP 1992,USA,1,"Messehalle, Karlsruhe (GER) (i)",04 FEB 2017,1216.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Zofia BIELCZYK,22 SEP 1958,POL,1,"Glaspalast, Sindelfingen (GER) (i)",01 MAR 1980,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1988,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Lipetsk (URS) (i),22 JAN 1989,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Michelle FREEMAN,05 MAY 1969,JAM,1,Liévin (FRA) (i),16 FEB 1997,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Lolo JONES,05 AUG 1982,USA,2,Karlsruhe (GER) (i),10 FEB 2008,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Kendra HARRISON,18 SEP 1992,USA,2,"Portland, OR (USA) (i)",12 MAR 2016,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Christina MANNING,29 MAY 1990,USA,1,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",06 FEB 2018,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Kendra HARRISON,18 SEP 1992,USA,1sf2,"Albuquerque, NM (USA) (i)",18 FEB 2018,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Kendra HARRISON,18 SEP 1992,USA,1h4,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Nadine VISSER,09 FEB 1995,NED,1,"Arena, Toruń (POL) (i)",07 MAR 2021,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Masai RUSSELL,17 JUN 2000,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
35.0,7.77,Tobi AMUSAN,23 APR 1997,NGR,1,"Track & Field complex QAZAQSTAN, Astana (KAZ) (i)",27 JAN 2024,1214.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Gloria SIEBERT,13 JAN 1964,GDR,1h2,Sindelfingen (GER) (i),05 FEB 1988,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Yordanka DONKOVA,28 SEP 1961,BUL,1,Sindelfingen (GER) (i),26 FEB 1989,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Lyudmila NAROZHILENKO,21 APR 1964,URS,1sf1,"Kelvin Hall, Glasgow (GBR) (i)",04 MAR 1990,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1,Genova (ITA) (i),18 FEB 1992,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Brigita BUKOVEC,21 MAY 1970,SLO,1,Stuttgart (GER) (i),07 FEB 1999,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Michelle FREEMAN,05 MAY 1969,JAM,1,Liévin (FRA) (i),13 FEB 2000,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Gail DEVERS,19 NOV 1966,USA,1,"New York, NY (USA) (i)",07 FEB 2003,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Gail DEVERS,19 NOV 1966,USA,2,"Sportaréna, Budapest (HUN) (i)",07 MAR 2004,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Susanna KALLUR,16 FEB 1981,SWE,1h2,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Susanna KALLUR,16 FEB 1981,SWE,1h2,Karlsruhe (GER) (i),10 FEB 2008,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Brianna MCNEAL,18 AUG 1991,USA,1,"Clemson, SC (USA) (i)",11 JAN 2013,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Grace STARK,06 MAY 2001,USA,1,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Cyréna SAMBA-MAYELA,31 OCT 2000,FRA,1,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Pia SKRZYSZOWSKA,20 APR 2001,POL,1,"Atlas Arena, Łódź (POL) (i)",04 FEB 2023,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
47.0,7.78,Masai RUSSELL,17 JUN 2000,USA,1h2,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1211.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Cornelia OSCHKENAT,29 OCT 1961,GDR,1,"Palacio de Deportes, Madrid (ESP) (i)",22 FEB 1986,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Yordanka DONKOVA,28 SEP 1961,BUL,1,"Arena Stade Couvert, Liévin (FRA) (i)",21 FEB 1987,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Lyudmila NAROZHILENKO,21 APR 1964,URS,1h,Lipetsk (URS) (i),22 JAN 1989,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Paris (FRA) (i),10 FEB 1990,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Lyudmila NAROZHILENKO,21 APR 1964,URS,1,Moskva (URS) (i),24 FEB 1990,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Lyudmila NAROZHILENKO,21 APR 1964,RUS,1h1,Madrid (ESP) (i),11 FEB 1993,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Kellie WELLS,16 JUL 1982,USA,1,"Albuquerque, NM (USA) (i)",27 FEB 2011,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Kellie WELLS,16 JUL 1982,USA,1h2,"Albuquerque, NM (USA) (i)",27 FEB 2011,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Brianna MCNEAL,18 AUG 1991,USA,1,"Fayetteville, AR (USA) (i)",09 MAR 2013,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Sally PEARSON,19 SEP 1986,AUS,1h1,Berlin (GER) (i),01 MAR 2014,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Sally PEARSON,19 SEP 1986,AUS,1h1,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Pamela DUTKIEWICZ,28 SEP 1991,GER,1,Leipzig (GER) (i),18 FEB 2017,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Christina MANNING,29 MAY 1990,USA,1,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
62.0,7.79,Christina MANNING,29 MAY 1990,USA,2,"Arena Birmingham, Birmingham (GBR) (i)",03 MAR 2018,1209.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Women,senior,women,,
